latitude,longitude,elevation,timezone,country,state,county,gid,config
37.81,-106.22,2345,-7,United States,Colorado,Saguache,454016,default
37.77,-106.22,2350,-7,United States,Colorado,Saguache,454017,default
37.73,-106.22,2357,-7,United States,Colorado,Rio Grande,454018,default
37.69,-106.22,2359,-7,United States,Colorado,Rio Grande,454019,default
37.65,-106.22,2360,-7,United States,Colorado,Rio Grande,454020,default
37.61,-106.22,2356,-7,United States,Colorado,Rio Grande,454021,default
37.57,-106.22,2363,-7,United States,Colorado,Rio Grande,454022,default
37.53,-106.22,2380,-7,United States,Colorado,Rio Grande,454023,default
37.49,-106.22,2449,-7,United States,Colorado,Rio Grande,454024,default
37.45,-106.22,2487,-7,United States,Colorado,Rio Grande,454025,default
37.41,-106.22,2527,-7,United States,Colorado,Rio Grande,454026,default
37.37,-106.22,2503,-7,United States,Colorado,Conejos,454027,default
37.33,-106.22,2509,-7,United States,Colorado,Conejos,454028,default
37.29,-106.22,2487,-7,United States,Colorado,Conejos,454029,default
37.25,-106.22,2503,-7,United States,Colorado,Conejos,454030,default
37.21,-106.22,2553,-7,United States,Colorado,Conejos,454031,default
37.17,-106.22,2710,-7,United States,Colorado,Conejos,454032,default
37.13,-106.22,2805,-7,United States,Colorado,Conejos,454033,default
37.09,-106.22,2673,-7,United States,Colorado,Conejos,454034,default
37.05,-106.22,2607,-7,United States,Colorado,Conejos,454035,default
37.01,-106.22,2689,-7,United States,Colorado,Conejos,454036,default
40.97,-106.18,2761,-7,United States,Colorado,Larimer,454887,default
40.93,-106.18,2891,-7,United States,Colorado,Jackson,454888,default
40.89,-106.18,3018,-7,United States,Colorado,Jackson,454889,default
40.85,-106.18,2736,-7,United States,Colorado,Jackson,454890,default
40.81,-106.18,2501,-7,United States,Colorado,Jackson,454891,default
40.77,-106.18,2455,-7,United States,Colorado,Jackson,454892,default
40.73,-106.18,2514,-7,United States,Colorado,Jackson,454893,default
40.69,-106.18,2543,-7,United States,Colorado,Jackson,454894,default
40.65,-106.18,2556,-7,United States,Colorado,Jackson,454895,default
40.61,-106.18,2571,-7,United States,Colorado,Jackson,454896,default
40.57,-106.18,2607,-7,United States,Colorado,Jackson,454897,default
40.53,-106.18,2600,-7,United States,Colorado,Jackson,454898,default
40.49,-106.18,2615,-7,United States,Colorado,Jackson,454899,default
40.45,-106.18,2637,-7,United States,Colorado,Jackson,454900,default
40.41,-106.18,2675,-7,United States,Colorado,Jackson,454901,default
40.37,-106.18,3188,-7,United States,Colorado,Jackson,454902,default
40.33,-106.18,3055,-7,United States,Colorado,Grand,454903,default
40.29,-106.18,2817,-7,United States,Colorado,Grand,454904,default
40.25,-106.18,2714,-7,United States,Colorado,Grand,454905,default
40.21,-106.18,2972,-7,United States,Colorado,Grand,454906,default
40.17,-106.18,2938,-7,United States,Colorado,Grand,454907,default
40.13,-106.18,2964,-7,United States,Colorado,Grand,454908,default
40.09,-106.18,2663,-7,United States,Colorado,Grand,454909,default
40.05,-106.18,2385,-7,United States,Colorado,Grand,454910,default
40.01,-106.18,2463,-7,United States,Colorado,Grand,454911,default
39.97,-106.18,2500,-7,United States,Colorado,Grand,454912,default
39.93,-106.18,2582,-7,United States,Colorado,Grand,454913,default
39.89,-106.18,2713,-7,United States,Colorado,Grand,454914,default
39.85,-106.18,3156,-7,United States,Colorado,Summit,454915,default
39.81,-106.18,2767,-7,United States,Colorado,Summit,454916,default
39.77,-106.18,2574,-7,United States,Colorado,Summit,454917,default
39.73,-106.18,2972,-7,United States,Colorado,Summit,454918,default
39.69,-106.18,3266,-7,United States,Colorado,Summit,454919,default
39.65,-106.18,3621,-7,United States,Colorado,Summit,454920,default
39.61,-106.18,3513,-7,United States,Colorado,Eagle,454921,default
39.57,-106.18,3329,-7,United States,Colorado,Summit,454922,default
39.53,-106.18,3400,-7,United States,Colorado,Summit,454923,default
39.49,-106.18,3200,-7,United States,Colorado,Summit,454924,default
39.45,-106.18,3534,-7,United States,Colorado,Summit,454925,default
39.41,-106.18,3567,-7,United States,Colorado,Summit,454926,default
39.37,-106.18,3624,-7,United States,Colorado,Lake,454927,default
39.33,-106.18,3862,-7,United States,Colorado,Lake,454928,default
39.29,-106.18,3816,-7,United States,Colorado,Park,454929,default
39.25,-106.18,3850,-7,United States,Colorado,Lake,454930,default
39.21,-106.18,3927,-7,United States,Colorado,Park,454931,default
39.17,-106.18,3863,-7,United States,Colorado,Lake,454932,default
39.13,-106.18,3866,-7,United States,Colorado,Park,454933,default
39.09,-106.18,3544,-7,United States,Colorado,Lake,454934,default
39.05,-106.18,3552,-7,United States,Colorado,Park,454935,default
39.01,-106.18,3467,-7,United States,Colorado,Chaffee,454936,default
38.97,-106.18,3188,-7,United States,Colorado,Chaffee,454937,default
38.93,-106.18,2681,-7,United States,Colorado,Chaffee,454938,default
38.89,-106.18,2527,-7,United States,Colorado,Chaffee,454939,default
38.85,-106.18,2514,-7,United States,Colorado,Chaffee,454940,default
38.81,-106.18,2490,-7,United States,Colorado,Chaffee,454941,default
38.77,-106.18,2652,-7,United States,Colorado,Chaffee,454942,default
38.73,-106.18,2617,-7,United States,Colorado,Chaffee,454943,default
38.69,-106.18,2774,-7,United States,Colorado,Chaffee,454944,default
38.65,-106.18,2869,-7,United States,Colorado,Chaffee,454945,default
38.61,-106.18,2838,-7,United States,Colorado,Chaffee,454946,default
38.57,-106.18,2758,-7,United States,Colorado,Chaffee,454947,default
38.53,-106.18,2573,-7,United States,Colorado,Chaffee,454948,default
38.49,-106.18,2723,-7,United States,Colorado,Chaffee,454949,default
38.45,-106.18,3037,-7,United States,Colorado,Chaffee,454950,default
38.41,-106.18,2929,-7,United States,Colorado,Saguache,454951,default
38.37,-106.18,3114,-7,United States,Colorado,Saguache,454952,default
38.33,-106.18,3252,-7,United States,Colorado,Saguache,454953,default
38.29,-106.18,3033,-7,United States,Colorado,Saguache,454954,default
38.25,-106.18,3132,-7,United States,Colorado,Saguache,454955,default
38.21,-106.18,3088,-7,United States,Colorado,Saguache,454956,default
38.17,-106.18,2850,-7,United States,Colorado,Saguache,454957,default
38.13,-106.18,2433,-7,United States,Colorado,Saguache,454958,default
38.09,-106.18,2385,-7,United States,Colorado,Saguache,454959,default
38.05,-106.18,2442,-7,United States,Colorado,Saguache,454960,default
38.01,-106.18,2370,-7,United States,Colorado,Saguache,454961,default
37.97,-106.18,2337,-7,United States,Colorado,Saguache,454962,default
37.93,-106.18,2328,-7,United States,Colorado,Saguache,454963,default
37.89,-106.18,2328,-7,United States,Colorado,Saguache,454964,default
37.85,-106.18,2330,-7,United States,Colorado,Saguache,454965,default
37.81,-106.18,2337,-7,United States,Colorado,Saguache,454966,default
37.77,-106.18,2342,-7,United States,Colorado,Saguache,454967,default
37.73,-106.18,2347,-7,United States,Colorado,Rio Grande,454968,default
37.69,-106.18,2350,-7,United States,Colorado,Rio Grande,454969,default
37.65,-106.18,2350,-7,United States,Colorado,Rio Grande,454970,default
37.61,-106.18,2347,-7,United States,Colorado,Rio Grande,454971,default
37.57,-106.18,2342,-7,United States,Colorado,Rio Grande,454972,default
37.53,-106.18,2345,-7,United States,Colorado,Rio Grande,454973,default
37.49,-106.18,2359,-7,United States,Colorado,Rio Grande,454974,default
37.45,-106.18,2371,-7,United States,Colorado,Rio Grande,454975,default
37.41,-106.18,2407,-7,United States,Colorado,Rio Grande,454976,default
37.37,-106.18,2436,-7,United States,Colorado,Conejos,454977,default
37.33,-106.18,2458,-7,United States,Colorado,Conejos,454978,default
37.29,-106.18,2444,-7,United States,Colorado,Conejos,454979,default
37.25,-106.18,2438,-7,United States,Colorado,Conejos,454980,default
37.21,-106.18,2501,-7,United States,Colorado,Conejos,454981,default
37.17,-106.18,2678,-7,United States,Colorado,Conejos,454982,default
37.13,-106.18,2702,-7,United States,Colorado,Conejos,454983,default
37.09,-106.18,2820,-7,United States,Colorado,Conejos,454984,default
37.05,-106.18,2595,-7,United States,Colorado,Conejos,454985,default
37.01,-106.18,2675,-7,United States,Colorado,Conejos,454986,default
40.97,-106.14,2710,-7,United States,Colorado,Larimer,455838,default
40.93,-106.14,2872,-7,United States,Colorado,Larimer,455839,default
40.89,-106.14,3096,-7,United States,Colorado,Jackson,455840,default
40.85,-106.14,3014,-7,United States,Colorado,Jackson,455841,default
40.81,-106.14,2581,-7,United States,Colorado,Jackson,455842,default
40.77,-106.14,2466,-7,United States,Colorado,Jackson,455843,default
40.73,-106.14,2505,-7,United States,Colorado,Jackson,455844,default
40.69,-106.14,2548,-7,United States,Colorado,Jackson,455845,default
40.65,-106.14,2564,-7,United States,Colorado,Jackson,455846,default
40.61,-106.14,2606,-7,United States,Colorado,Jackson,455847,default
40.57,-106.14,2641,-7,United States,Colorado,Jackson,455848,default
40.53,-106.14,2704,-7,United States,Colorado,Jackson,455849,default
40.49,-106.14,2678,-7,United States,Colorado,Jackson,455850,default
40.45,-106.14,2676,-7,United States,Colorado,Jackson,455851,default
40.41,-106.14,2692,-7,United States,Colorado,Jackson,455852,default
40.37,-106.14,3131,-7,United States,Colorado,Jackson,455853,default
40.33,-106.14,3295,-7,United States,Colorado,Grand,455854,default
40.29,-106.14,2829,-7,United States,Colorado,Grand,455855,default
40.25,-106.14,2867,-7,United States,Colorado,Grand,455856,default
40.21,-106.14,3062,-7,United States,Colorado,Grand,455857,default
40.17,-106.14,3159,-7,United States,Colorado,Grand,455858,default
40.13,-106.14,3041,-7,United States,Colorado,Grand,455859,default
40.09,-106.14,2699,-7,United States,Colorado,Grand,455860,default
40.05,-106.14,2398,-7,United States,Colorado,Grand,455861,default
40.01,-106.14,2499,-7,United States,Colorado,Grand,455862,default
39.97,-106.14,2571,-7,United States,Colorado,Grand,455863,default
39.93,-106.14,2584,-7,United States,Colorado,Grand,455864,default
39.89,-106.14,2683,-7,United States,Colorado,Grand,455865,default
39.85,-106.14,2958,-7,United States,Colorado,Grand,455866,default
39.81,-106.14,2883,-7,United States,Colorado,Summit,455867,default
39.77,-106.14,2621,-7,United States,Colorado,Summit,455868,default
39.73,-106.14,2752,-7,United States,Colorado,Summit,455869,default
39.69,-106.14,3006,-7,United States,Colorado,Summit,455870,default
39.65,-106.14,3164,-7,United States,Colorado,Summit,455871,default
39.61,-106.14,3338,-7,United States,Colorado,Summit,455872,default
39.57,-106.14,3130,-7,United States,Colorado,Summit,455873,default
39.53,-106.14,3247,-7,United States,Colorado,Summit,455874,default
39.49,-106.14,3265,-7,United States,Colorado,Summit,455875,default
39.45,-106.14,3335,-7,United States,Colorado,Summit,455876,default
39.41,-106.14,3859,-7,United States,Colorado,Summit,455877,default
39.37,-106.14,3890,-7,United States,Colorado,Lake,455878,default
39.33,-106.14,3852,-7,United States,Colorado,Park,455879,default
39.29,-106.14,3648,-7,United States,Colorado,Park,455880,default
39.25,-106.14,3674,-7,United States,Colorado,Park,455881,default
39.21,-106.14,3678,-7,United States,Colorado,Park,455882,default
39.17,-106.14,3597,-7,United States,Colorado,Park,455883,default
39.13,-106.14,3525,-7,United States,Colorado,Park,455884,default
39.09,-106.14,3295,-7,United States,Colorado,Park,455885,default
39.05,-106.14,3371,-7,United States,Colorado,Park,455886,default
39.01,-106.14,3624,-7,United States,Colorado,Park,455887,default
38.97,-106.14,3275,-7,United States,Colorado,Chaffee,455888,default
38.93,-106.14,2942,-7,United States,Colorado,Chaffee,455889,default
38.89,-106.14,2645,-7,United States,Colorado,Chaffee,455890,default
38.85,-106.14,2495,-7,United States,Colorado,Chaffee,455891,default
38.81,-106.14,2437,-7,United States,Colorado,Chaffee,455892,default
38.77,-106.14,2481,-7,United States,Colorado,Chaffee,455893,default
38.73,-106.14,2493,-7,United States,Colorado,Chaffee,455894,default
38.69,-106.14,2570,-7,United States,Colorado,Chaffee,455895,default
38.65,-106.14,2589,-7,United States,Colorado,Chaffee,455896,default
38.61,-106.14,2571,-7,United States,Colorado,Chaffee,455897,default
38.57,-106.14,2553,-7,United States,Colorado,Chaffee,455898,default
38.53,-106.14,2477,-7,United States,Colorado,Chaffee,455899,default
38.49,-106.14,2521,-7,United States,Colorado,Chaffee,455900,default
38.45,-106.14,2769,-7,United States,Colorado,Chaffee,455901,default
38.41,-106.14,2844,-7,United States,Colorado,Saguache,455902,default
38.37,-106.14,3250,-7,United States,Colorado,Saguache,455903,default
38.33,-106.14,3353,-7,United States,Colorado,Saguache,455904,default
38.29,-106.14,3087,-7,United States,Colorado,Saguache,455905,default
38.25,-106.14,2909,-7,United States,Colorado,Saguache,455906,default
38.21,-106.14,3003,-7,United States,Colorado,Saguache,455907,default
38.17,-106.14,2921,-7,United States,Colorado,Saguache,455908,default
38.13,-106.14,2477,-7,United States,Colorado,Saguache,455909,default
38.09,-106.14,2354,-7,United States,Colorado,Saguache,455910,default
38.05,-106.14,2345,-7,United States,Colorado,Saguache,455911,default
38.01,-106.14,2330,-7,United States,Colorado,Saguache,455912,default
37.97,-106.14,2321,-7,United States,Colorado,Saguache,455913,default
37.93,-106.14,2316,-7,United States,Colorado,Saguache,455914,default
37.89,-106.14,2319,-7,United States,Colorado,Saguache,455915,default
37.85,-106.14,2324,-7,United States,Colorado,Saguache,455916,default
37.81,-106.14,2332,-7,United States,Colorado,Saguache,455917,default
37.77,-106.14,2336,-7,United States,Colorado,Saguache,455918,default
37.73,-106.14,2339,-7,United States,Colorado,Rio Grande,455919,default
37.69,-106.14,2341,-7,United States,Colorado,Rio Grande,455920,default
37.65,-106.14,2341,-7,United States,Colorado,Rio Grande,455921,default
37.61,-106.14,2339,-7,United States,Colorado,Rio Grande,455922,default
37.57,-106.14,2336,-7,United States,Colorado,Rio Grande,455923,default
37.53,-106.14,2334,-7,United States,Colorado,Rio Grande,455924,default
37.49,-106.14,2332,-7,United States,Colorado,Rio Grande,455925,default
37.45,-106.14,2346,-7,United States,Colorado,Rio Grande,455926,default
37.41,-106.14,2373,-7,United States,Colorado,Rio Grande,455927,default
37.37,-106.14,2402,-7,United States,Colorado,Conejos,455928,default
37.33,-106.14,2420,-7,United States,Colorado,Conejos,455929,default
37.29,-106.14,2408,-7,United States,Colorado,Conejos,455930,default
37.25,-106.14,2418,-7,United States,Colorado,Conejos,455931,default
37.21,-106.14,2484,-7,United States,Colorado,Conejos,455932,default
37.17,-106.14,2548,-7,United States,Colorado,Conejos,455933,default
37.13,-106.14,2585,-7,United States,Colorado,Conejos,455934,default
37.09,-106.14,2639,-7,United States,Colorado,Conejos,455935,default
37.05,-106.14,2536,-7,United States,Colorado,Conejos,455936,default
37.01,-106.14,2608,-7,United States,Colorado,Conejos,455937,default
40.97,-106.1,2665,-7,United States,Colorado,Larimer,456789,default
40.93,-106.1,2806,-7,United States,Colorado,Larimer,456790,default
40.89,-106.1,3021,-7,United States,Colorado,Larimer,456791,default
40.85,-106.1,3189,-7,United States,Colorado,Larimer,456792,default
40.81,-106.1,2883,-7,United States,Colorado,Jackson,456793,default
40.77,-106.1,2517,-7,United States,Colorado,Jackson,456794,default
40.73,-106.1,2476,-7,United States,Colorado,Jackson,456795,default
40.69,-106.1,2559,-7,United States,Colorado,Jackson,456796,default
40.65,-106.1,2638,-7,United States,Colorado,Jackson,456797,default
40.61,-106.1,2618,-7,United States,Colorado,Jackson,456798,default
40.57,-106.1,2680,-7,United States,Colorado,Jackson,456799,default
40.53,-106.1,2748,-7,United States,Colorado,Jackson,456800,default
40.49,-106.1,2980,-7,United States,Colorado,Jackson,456801,default
40.45,-106.1,2827,-7,United States,Colorado,Jackson,456802,default
40.41,-106.1,2710,-7,United States,Colorado,Jackson,456803,default
40.37,-106.1,2941,-7,United States,Colorado,Jackson,456804,default
40.33,-106.1,3008,-7,United States,Colorado,Grand,456805,default
40.29,-106.1,2852,-7,United States,Colorado,Grand,456806,default
40.25,-106.1,2777,-7,United States,Colorado,Grand,456807,default
40.21,-106.1,2877,-7,United States,Colorado,Grand,456808,default
40.17,-106.1,3021,-7,United States,Colorado,Grand,456809,default
40.13,-106.1,2900,-7,United States,Colorado,Grand,456810,default
